label,linear_x_mean,linear_y_mean,linear_z_mean,gyro_x_mean,gyro_y_mean,gyro_z_mean,grav_x_mean,grav_y_mean,grav_z_mean,linear_x_std,linear_y_std,linear_z_std,gyro_x_std,gyro_y_std,gyro_z_std,grav_x_std,grav_y_std,grav_z_std,linear_x_energy,linear_y_energy,linear_z_energy,gyro_x_energy,gyro_y_energy,gyro_z_energy,grav_x_energy,grav_y_energy,grav_z_energy
0,7.099137277610001,3.4368313273813498,0.0,-2.079868380132095,-2.240537374011855,1.0090261631504152,0.21304536787677647,-1.35801757001341,-0.04166406339538401,1.0750525040478822,3.7811422095583938,0.0,2.9374802405724885,3.566669989984114,4.690552431159201,1.8063477661840528,1.8166911206911849,1.4527690160914764,51.54770928337925,26.03736079972946,0.0,12.91149869160834,17.67753686770995,22.909409496828275,3.291966119909878,5.128076515323329,2.101721019223434
0,6.523002457655,-1.0356051358736502,0.0,0.5358484678926552,-0.754801936166055,3.094623091178865,0.6361611786001565,-0.3978870656607101,-0.05915313553414401,0.9769854665337122,3.8258586603627998,0.0,5.029462386431102,3.775663587203988,4.784882809853303,2.1820398135737613,2.2550634127168454,0.6790702740331167,43.49928916138217,15.63648651407555,0.0,25.45614801758551,14.754083308959421,32.35732006296693,5.142192304438852,5.218198557417363,0.46232984833355595
0,4.214399745237399,-4.00411919059,0.0,4.5336154628067495,-2.5559197711815,5.392066378016,-0.5489693238172499,0.11673940748780004,0.54539882368839,2.649066040926778,1.0381344489016524,0.0,6.2742232541639975,6.437020417215072,5.540452593307816,3.32160640401354,1.5983663844610374,2.094891044129093,24.743628347402577,17.105305010777474,0.0,59.72271722047727,47.76078156910197,59.617511688928424,11.279271076160212,2.5556293127407756,4.664085521219098
0,3.1783425817224,-4.764877384622499,0.0,5.583304653261336,-6.769809758582,4.68306007032165,-1.67859355042215,-0.1628108559383,0.71263234686315,1.6477449163925644,1.3209042605331058,0.0,5.045841274592276,5.824280675346671,6.055397706289771,3.725645027858193,1.3858249879436244,2.6765006940253016,12.80334955973986,24.440120615653996,0.0,56.50650244866679,79.58295832568268,58.41555379667374,16.6287050267553,1.9374157175342637,7.635682547088013
0,3.723468804664,-2.5396681547994997,0.0,3.1336062312128354,-6.381032717481051,2.01620738703335,-0.03255300907549994,0.24796242294999996,-0.006362162312049975,1.6121563497942974,2.890502089283645,0.0,3.0213897752230814,3.821635609602665,3.580984373550124,3.8781809123951865,1.1879037287023344,1.9781252662384212,16.45027279500712,14.763141653015047,0.0,18.902640205249373,55.24945278048381,16.824424065719974,14.9661454517199,1.4655450555168195,3.893455148195456
0,3.5236513761089996,-1.7385754738419998,0.0,2.1152612256995997,-3.2134780702,2.4810518426966994,1.0301692569151,0.35254560602756496,-0.018887953752599992,1.6134761295829452,2.025648735098898,0.0,2.25792556274617,3.918490079173351,3.1625042144138362,2.931452386327524,0.9635520400770258,1.121290770456154,15.006407714985139,7.105381212262663,0.0,9.547066760616268,25.60423298573339,16.10704398780304,9.611694725731816,1.0480787755962582,1.2513632817475653
0,3.5013648855999997,-3.959071937255,0.0,2.96374704362735,-2.6969131189324997,4.1104947197655,0.06611088774224998,-0.057842828736659996,0.26932743401674997,0.8188874878065397,0.9472450589745459,0.0,2.5520429677978975,4.557016985415858,3.5636716033743316,2.3808767204555394,1.032862876505535,1.348216562347037,12.926779896210375,16.56703744010299,0.0,15.264155231549125,27.935912157412023,29.532423361433153,5.644601737695159,1.06481748589123,1.8811367262059746
0,2.666516361814,-4.6938344467,0.0,3.1153455400652,-3.6600247716785503,4.4284207344085,-0.40237082917445,-0.05543296564075849,0.2751611966737,0.6987039118479045,0.4628425717063442,0.0,2.7243785092084143,4.604473436169848,4.194639709883424,2.6990361382500234,0.9229962612487974,1.7117446848571989,7.5960557284711765,22.245233942980317,0.0,17.09050490413361,34.490951075572426,37.117937485191355,7.410274379372236,0.8507353014675917,2.991133200961089
0,2.1035608804040002,-4.4460674488550005,0.0,2.48126097678365,-4.841094084052,3.88186934231225,-0.08690474630959998,0.03405573719580651,0.21409604950395,0.6425495350238405,0.5927617244747222,0.0,3.385188710911702,3.624015780441188,4.677186693734962,3.4894516532260975,0.8942214919528411,1.9387968513398186,4.835773933000609,20.11712538946024,0.0,17.558861130350962,36.50401485564559,36.835604581994865,12.122943910932472,0.7967937095229629,3.7859756830245668
0,-0.31422965667319985,-3.7033868372439995,0.0,1.4335059833379,-4.4212588861475,3.9097715208134995,0.22733349590330001,0.224822846782785,0.4998527020373,2.7797751639585533,1.0931349434292175,0.0,3.4736965538356683,2.838224151898133,3.8562875914797607,3.022661815036371,0.8543413560538982,1.7142934368380716,7.787254489482951,14.904043350795387,0.0,14.061174313654705,27.56276889307402,30.08291256322408,9.14248254419819,0.776794969336209,3.1739607013821467
0,-2.36634795868965,-1.0473446110895,0.0,1.0121580433817499,-2.8897642374069994,2.0423449287354503,-0.24999660451259997,0.174099650410995,-0.2606623095779601,3.540260952137141,2.4663446376667273,0.0,2.8219878201266635,3.1156224083611477,3.8619146443531824,1.7655529053620869,0.9399378239036652,1.5947291888102713,18.070383032775517,7.149372326766898,0.0,8.948261085440892,18.009304824321166,19.010985604599632,3.1640894785921727,0.9093763855139645,2.5983902193497648
0,1.5322353672785498,0.6283361549465001,0.0,2.0074429202204502,-4.498401387921501,0.9779113247673,-0.39962804438526506,-0.06983716940719999,-0.70101979238051,4.894713848676651,1.1049933205672307,0.0,2.327403583466921,3.6337901246880664,5.3533901009721765,2.625353110553481,1.294083049592819,1.0327639778365751,26.18617776286409,1.6097115109186557,0.0,9.419550481076197,33.37402356378318,29.471802204429096,7.017719134176566,1.671154914778043,1.5526971760564556
0,5.16058425429,-0.29531418530979997,0.0,2.4470263671579,-5.970482844085,2.2346055920729,0.49708548739513503,0.20720549371724994,0.01987755467733,0.4208939728936723,1.5321599425203754,0.0,2.9405186928073963,2.3217377457929027,6.169313793357851,3.3018723561550343,1.4048844231573503,0.45094096389033983,26.807895823362006,2.4229869870619107,0.0,14.59135497340196,41.01017922095162,42.86359266963434,11.094943232837954,2.0067658578446195,0.20272613132972722
0,5.16342428687,-1.4999237706318,0.0,2.01385012145815,-3.7631380009297004,3.5455342149028,0.7033563550521,0.38709003453419993,-0.07236004245312501,0.5956599180463261,1.5167013183138545,0.0,3.8907389516073514,3.4464553838754295,6.220395651847611,2.6647723917214536,1.3853696727839466,0.45366058575927315,27.01398705051609,4.538652292236426,0.0,19.117752653303906,25.979872053519895,51.07066832424345,7.560217002374648,2.05949157945384,0.21001486317990758
0,5.012453441595,-1.7434471267545002,0.0,1.4014799261193502,-2.0328200375957497,3.8000304972881995,-0.21214433279709996,0.010879507997395005,0.04936402016439999,0.6110155971671509,0.7384891733218052,0.0,3.7701218821305313,2.9998941273203634,5.33451164435171,1.983276023376413,1.2230394760297323,0.4671810234542552,25.49616286383918,3.5822473116064772,0.0,16.10689589440436,13.086725256506334,42.75496119162577,3.958722083913186,1.4884647958217123,0.21960362461917782
0,3.8536370682300003,-0.5882338090759001,0.0,1.18608777759675,-3.87784543752455,1.9253790114706502,-0.8865670567182999,-0.04814840032510503,0.03419623599245502,1.0749755538994614,1.2400884445968785,0.0,3.2604744422772654,3.0517308348712815,4.202422879829415,2.3783846487393157,0.7830890016299583,0.7619805971195323,16.000313232910354,1.8761492678105345,0.0,11.984344336963925,24.30418102039162,21.279140608420885,6.414431115730193,0.6124805110053024,0.5788807407907575
0,4.3047836327199995,2.1089244012236,0.0,2.90548426622805,-4.390699561837,0.25161780877705,-0.55735956246875,0.18919413143695,-0.6623367523547499,1.574179463607112,2.6636270926453074,0.0,3.3403104940130746,2.4187898949394566,4.298503962891738,2.334636326187179,1.4376770814043445,1.4361232343086086,20.996812903258164,11.50699687230704,0.0,19.54372464673055,25.099534475397544,18.44806215909476,5.733923823550363,2.0923752328135192,2.4908276679202515
0,6.742327127425,3.6935974389349995,0.0,4.55268932666985,-3.0526976859435,-0.4985756829464,-0.2463863915407,0.26870129958969996,-0.3851505378661,1.4690585579460806,1.8416485563152596,0.0,3.4718851687105214,1.5064323546750626,4.586854733337384,1.4438069592601397,1.8575986017013828,2.525284853116412,47.60631747465229,17.01737309886038,0.0,32.7206967967621,11.576954908780595,21.182617874641338,2.134861896866418,3.5056195906189123,6.493519208250828
0,7.31420378684,1.9794159869609451,0.0,4.38970009412935,-3.3006792700245002,0.2580807373095001,-0.04459622337354999,0.49196643504164994,0.07845342384084301,1.40662321692414,1.9775271557573195,0.0,3.1720747833991148,3.1817118724605256,5.753868457195164,2.10909104202607,2.0256160415335462,2.2279973654372593,55.466272965442656,7.809148232935417,0.0,29.281215055718384,20.96715763072895,33.00807287856215,4.428012521576025,4.324635719187033,4.945307338805743
0,6.416318194865,-0.34801147271840505,0.0,3.8221242379594504,-3.73311691397495,1.2837732263302002,0.34832146270029996,0.2736767932877,-0.25524698690665704,1.3617514108139455,1.7395652342875678,0.0,2.555106067250536,4.601753893176845,5.893761522941277,2.4726848431275914,2.007057480750197,1.1664801132062577,43.01423424808516,3.1320687534638836,0.0,21.104557870223108,35.006420092307266,36.210816461498815,6.204927323143433,4.08303731956439,1.4190234995580824
0,5.64065505626,-1.4076632976858499,0.0,3.5912121582044505,-4.0892108344496,1.2124939333449947,-0.019535483752899943,-0.13187664082098252,-0.04042400929699999,1.3708373148253266,0.9225536245734669,0.0,2.816290442609839,4.997602081752551,5.578912416784196,2.4092358027523733,1.6626590414372526,1.5068965422466971,33.68678843271043,2.8283656239143755,0.0,20.788639163085307,41.57279168327974,32.43878397377655,5.775776702623011,2.7680043610269047,2.26101760361752
0,5.87971610668,0.21818693238554998,0.0,4.060142757905499,-3.25742923978015,0.9078390437807949,-0.49406171046403996,0.3390302133110675,0.17715091615096,1.4343082062443038,2.4382032135103673,0.0,2.214708019934516,4.654359646320516,5.222488697294196,2.1109985783748604,2.122726696110089,1.2641215916743669,36.61801532549947,5.962716273284237,0.0,21.36516617006693,32.165593650885036,27.96218798181163,4.678130396657831,4.598380268784307,1.6213958286377725
0,6.9324253725950005,2.42444531667705,0.0,3.6519638800504,-2.19223519566925,0.6235051176026128,-0.35126583956564006,0.33900882878954997,-0.048353040391215,1.0180693580731428,2.1977334775805373,0.0,2.4943435393806426,3.1589332502681664,4.800999811416635,1.6967425337025908,2.3629483346682045,0.76142995035278,49.08980443835715,10.683817369843132,0.0,19.527481125180476,14.734860136382549,23.323109824953107,2.9879282395928635,5.670534194146949,0.5792147079628402
0,7.3180252194449995,2.5468394968804002,0.0,3.0970387077339,-2.8390828716907506,0.5125088161181129,-0.03024698886020001,-0.09625709482535001,-0.171017833349375,0.7604346096818677,1.3264353983986208,0.0,3.282201583490473,2.4720164031814167,5.692889016252823,2.0640142063968216,2.2630042958700662,0.6658106333256133,54.12886260405705,8.237025134664291,0.0,20.310631755696093,14.140702324437795,32.50960571121397,4.239768751321972,5.10484792921496,0.4703343797757216
0,6.893898444205,1.5704752412194,0.0,3.2473414886030003,-3.9288217996689503,1.12339071814185,0.28268705671389,0.24756535910695,0.04667621499549999,0.788691776073402,1.2666029423943934,0.0,3.7119928933697146,3.455500137391414,6.437524738675527,2.6109281763109764,2.282606433224751,0.6095903847244412,48.14476030306971,4.062654081896857,0.0,24.255223527827475,27.316419527068486,42.496522842861374,6.8627731841788515,5.245529275383778,0.3719211040090559
0,6.3329404330350005,0.7729294492322499,0.0,3.1952740061441625,-4.501844496652049,1.7806497647074,0.348358120577375,0.36224615519676,0.012870931427950004,0.7278831717777021,1.3205526711712032,0.0,3.530049385936565,3.972821837663963,6.679470322661581,3.087023112685382,2.2377384773026003,0.6032248251501486,40.63329937056792,2.332559994041182,0.0,22.608718398155926,35.97100065908692,47.562960756912744,9.603416519934681,5.113658402291393,0.3622264496048632
0,5.946233711234999,-0.09120314558985008,0.0,3.946687746076263,-5.144545749420599,3.2066895252885494,0.09319665124738498,0.16504052745050998,-0.14335480106318,0.8469889356557155,1.2274819343119185,0.0,3.572438005179922,4.731419525624915,6.144869988961841,3.640974754513031,2.3687866501757657,0.7593141373941877,36.071498654465145,1.5074963533323018,0.0,28.27484589937816,48.740750041708935,47.85348775693297,13.199099292989949,5.610332818781814,0.59422576843831
0,4.332571472144,-1.1604847536692,0.0,4.676734175732101,-6.2779621098515,3.8683074140794997,-0.27763214622415,-0.04666093978965,0.07086342248311998,2.101950097702934,1.3054835417126942,0.0,3.2114440128476565,5.260753059442927,6.0102990027034915,4.346378371733316,2.139620328102798,1.4233912336019308,23.16727880340323,3.04249070479297,0.0,32.133648334877385,66.94995339140702,50.906877881211514,18.87362953413682,4.557262515990624,2.020934015521373
0,3.290868605004,-1.6789095206045999,0.0,4.4358824635071,-7.476368659601,3.26483320806515,-0.8333820721021499,-0.14730098985964996,0.34746015165136995,1.8652124116203777,1.35587770391381,0.0,2.9596736671323156,4.581613864775129,6.775931248290971,4.55047044619737,1.9629339748095478,1.6144703565558876,14.291438429161365,4.6479495046074994,0.0,28.39292310488668,76.78231801213424,56.34281393664319,21.29777305340838,3.855541822127935,2.7142105165222987
0,3.926041142355,-1.3826717008065998,0.0,3.6373373985467,-6.898087963415,2.06958013495915,-0.6494566614292,-0.029782732560149957,0.30477899929194,1.5375822691218195,1.1884992375490961,0.0,2.6745233580041625,4.6153808540283405,6.456402984292344,4.090119336244867,1.8598716113446956,1.3817565746051605,17.766137489610365,3.317248817677925,0.0,20.34753316741379,68.77884927660362,45.759875733118726,17.06722475887529,3.442713809791235,1.9925952137166605
0,4.120559394385,-0.7537050690846498,0.0,2.7885442233034996,-5.196651303667499,1.0540187420915001,-0.10817813448294998,0.024678954442099953,0.08001723944887001,1.3355753902196668,0.9203057595028946,0.0,1.9624372925588855,4.515292691994286,6.211042375771508,3.538480169558153,1.4444913402126751,1.1272178677765299,18.75385253750009,1.4107992086832257,0.0,11.607883211909039,47.291113525814254,39.495117665341375,12.469940209584724,2.0767315065820187,1.2706697794365112
0,3.6093673783969997,-0.602584587819985,0.0,2.68474097967195,-4.92618726492105,1.6644130222578501,-0.18615508324285002,0.056068266221549985,0.0041630454793000204,1.5555630509568437,0.727293741012612,0.0,2.2762268360090996,4.165047452682177,6.635903495030831,3.473211064626124,1.3928371790037906,1.1846192458076399,15.435210395711088,0.8894195902657209,0.0,12.36313669385306,41.52820315074915,46.585309828047095,12.037532838961278,1.9334390806562518,1.3963234746978346
0,3.6477504677020005,-0.71098017204759,0.0,3.15107336999215,-6.054137148854499,2.1277550105394,-0.395706293710595,0.17490293925925,-0.10566136311426502,1.7453226800374695,0.707043786577487,0.0,2.4650212388142196,4.654837977236413,6.899727862504424,3.9335838574211337,1.5079283893528286,1.548008088635707,16.337003975786068,1.0029041666019625,0.0,15.97521144233985,58.21175562849087,51.89555473861229,15.552300024429478,2.2930698254406594,2.3955117209243313
0,4.660592697875,-0.234542357570786,0.0,4.0833539617006,-7.572657216799651,2.03347818884155,-0.18285639330464507,0.37651901057029996,-0.09081733749991501,1.6477755718557145,1.1434786403464299,0.0,3.557749946344368,4.805026336856699,7.721594016197051,4.512290063907347,2.0196043472433596,1.4507420281570893,24.42271280901418,1.3560158014187396,0.0,29.268076333845773,80.3179740305449,63.45993262470957,20.292394273305167,4.200174276128093,2.1023769588906114
0,5.372758526789999,0.11760062835762401,0.0,4.8805177414734,-7.6758114486922,1.6478627752239998,-0.16503134016839996,0.24362527296964995,0.182208885269966,1.4446556298916433,1.2467547712310447,0.0,4.250510922583172,4.339387247548119,8.330123850985695,4.431447518603924,2.410328880433969,1.2122644110423917,30.943128926727386,1.5604553800795455,0.0,41.79596231232047,77.65421167163657,71.75946028186588,19.566773817827947,5.839990158924338,1.4954371551398804
0,5.5159017991949995,0.06268138563765502,0.0,5.096382422457999,-7.0741739381465,1.4424365180437,-0.10227105186095,0.12665068981442,0.197679046002666,1.357265515717645,1.1480121236697733,0.0,4.023127739346342,4.308941181335882,7.911944926024523,4.179293731372273,2.4664653886126167,1.1773615748712243,32.25813149011814,1.3152711330177758,0.0,42.077742819001394,68.51807614084235,64.366501258469,17.38962298067089,6.069074652888336,1.418326381821857
0,5.721091598285,-0.06398845959739999,0.0,5.2117671739346,-6.814273611239259,1.6523452631557,0.05336825141934995,0.18994549692827004,0.13450947149401,1.3821144400694643,1.1482732201028443,0.0,4.431201162314028,4.911924832974127,7.827905748253454,4.088578870204317,2.5032515898582575,1.294035768732336,34.6315781997885,1.3160332540269764,0.0,46.699883097490975,70.44069538579572,63.69997273019486,16.635742962251356,6.271016471320581,1.6842487258264918
0,5.942984281795,-0.7227008769357498,0.0,5.6292078624495,-7.0310412284986095,1.6832530986044998,0.025622755692149956,0.1049741412275,0.28549092918196,1.3076873064846393,1.408894947706558,0.0,5.096675213060008,5.087097226836309,7.787567225578603,3.915591599785833,2.545251365781779,1.5592075808625034,37.02055803474578,2.4973566063284016,0.0,57.53419889494645,75.1847061611565,63.176313270403135,15.255854814041072,6.456932562765393,2.5004777094631834
0,5.557769603135,-1.5685154924211,0.0,5.6620470023335,-7.790082856363849,2.27167756231825,0.10757336796750003,0.36054488440205007,0.4675165502478001,1.363135828345992,1.5067979574377364,0.0,4.9404712064837595,5.700863215823797,7.473398096545309,4.230530390457107,2.291271795813505,1.8838925589955187,32.73765155161929,4.719328734080848,0.0,56.344990720018394,93.02273310751914,60.73293966103999,17.819472477154132,5.35366942374748,3.7498776427250946
0,4.54880561709,-1.9375955582982498,0.0,4.7876166357365,-6.9133117187745,2.6497837697085505,0.15333633106394998,0.6241668345345,0.22427917276745,1.9200009530549111,1.4045973460009316,0.0,4.168126439145715,6.209779082225355,6.987654939935862,3.957745141229786,1.7061553625919472,2.2189137195231896,24.359604183502643,5.717305783408003,0.0,40.20768467342289,86.16242838973818,55.604538978022845,15.608939900337496,3.285995528027571,4.949261351552048
0,3.4707181132365497,-0.5214586772508999,0.0,3.4649298083952,-4.633548946262752,1.5213835473118003,-0.10937847600245007,0.46557094954470996,0.010265594430250014,2.188087741260207,1.9944295045128613,0.0,3.0526053381322718,5.576004068563553,6.491606567765055,2.9262850856387357,1.506036115072611,1.8877227451774328,16.809673545184204,4.22977945530932,0.0,21.27754593074727,52.40613810318678,44.24485894952818,8.532292331432162,2.4735603650634506,3.5457850592759286
0,3.00652590788485,0.80530952503177,0.0,3.8369989740541994,-3.3284427724862518,1.3899968566765,-0.14832723888955,0.031102206345944995,-0.7032952660787,3.720971895592238,1.5198111917470434,0.0,2.884156790835824,4.822973910399537,6.501680338593348,2.5063443110080805,1.382941915060519,1.8490509344653248,22.815601723331177,2.9468003593736656,0.0,22.99932971904676,34.223303243408594,43.99257925069562,6.272353966092556,1.903933045968685,3.8965186427445646
0,5.9999174079332995,1.1209690991633199,0.0,3.3782724383364995,-2.41267898800665,1.082642186153,0.2284116763623,0.31074715091178506,-0.6681216465404449,4.534829204065949,2.6836814826110764,0.0,4.440771433826115,3.6965102032355954,6.430823618778754,2.1752886854773004,1.7144635033615503,1.837289787131499,56.460861432520204,8.422707289888065,0.0,31.034573340472665,19.41688664338053,42.3208290570016,4.76039335473837,3.0212519706367584,3.805142127664136
0,9.201449074715,0.1762762337827499,0.0,2.4504366555845003,-1.13497199772665,0.43587477712649997,0.275384158237709,0.57998295251323,0.134317051648989,0.3876707798477912,2.8236801047224085,0.0,4.429339546647229,3.5484760697488675,5.7539796381564345,1.359233959139672,2.3125885224184612,1.1056069990664985,84.81620226495359,7.964376797732758,0.0,25.525593378427764,13.816885441116092,33.132727089272336,1.9141158055084069,5.657705570857457,1.2342960725665812
0,9.3133393383,-1.7158374393190001,0.0,3.542979925276,-1.2263245153078,1.0192609184761001,0.10535593280108403,0.23832296621363,0.005247332293233993,0.2688465725152502,1.1638001116087742,0.0,3.6120709190536453,4.562897423934703,5.592883895048388,1.2536963697960106,2.9207089656577585,1.0785610517138828,86.8102067174817,4.291756664450475,0.0,25.53452779356041,22.2198045536881,32.16284133210691,1.5749956872778836,8.544685993988107,1.1575050070589818
0,8.79680149796,-2.1919574797275,0.0,3.7149570018176004,-1.7951022672483001,1.46749448384463,-0.04922046288647497,0.059702915950100015,0.04313930434448999,0.49505963493195104,1.1698026976241602,0.0,3.81957147940361,4.650844726326069,5.513228386981216,1.7660069017854771,2.9412000261158373,1.2737746966175312,77.62757521643957,6.166273752545253,0.0,28.31708618019573,24.744597034933022,32.397248870894835,3.1056091292349293,8.610968743828629,1.6162504674336944
0,7.97705507281,-2.2179871490734997,0.0,2.9998200750026003,-1.7621937704439998,1.5358775806809999,-0.16745954488599996,0.005262606326550012,0.048340823382390014,0.6447661220668919,0.8129542954457604,0.0,4.083390450693174,5.121683007894169,4.938672382002556,2.011665886700916,2.3480059459377345,1.332693680678926,64.0470523700481,5.577057206506486,0.0,25.589627667336746,29.20580553377674,26.627452415109545,4.054608340691027,5.48559395757351,1.7695289194942225
0,7.21388134004,-2.16678092003,0.0,3.0585490965563142,-1.32307824848185,1.8947143081157198,-0.15395942597334997,0.08317541394705,-0.088022630060605,0.9507655604382561,0.5796509775668207,0.0,4.236948427553264,5.227420729851603,4.435978952183644,2.028455641718632,2.173167461772984,1.5069847625316257,52.939519363338206,5.029254834921253,0.0,27.2166958939028,28.93983390105365,23.169462027273653,4.117762633814091,4.705961682309553,2.2673960425327735
0,6.833155295839999,-2.153131839911,0.0,3.4340071546919146,-1.48910557627485,2.03455901681943,-0.18853439884089998,-0.01694235157546005,-0.09423818790365501,1.1981768407802569,0.6516205464645163,0.0,4.04492865098982,5.526210350893557,4.868429443295603,2.154619119195649,2.0948695767480388,1.811718512616652,48.12046090013948,5.058463009930369,0.0,28.0720456911156,32.60374125540432,27.722527611047045,4.654716850605716,4.36682319414349,3.2747931851724696
0,6.563397254959999,-2.3967889419310002,0.0,3.2161887227879498,-1.5841221249525501,1.89006813795818,-0.11943026755449498,-0.11513283181506004,0.05066210140145007,1.307048337649312,0.7140121767157979,0.0,3.5566576643394723,5.915039819106553,4.821620553077142,2.144378070574759,1.7963985126132476,1.8882344079905908,44.77801700658354,6.251861553718662,0.0,22.93043457318657,37.322200488072184,26.704142200191345,4.589629111822254,3.2241679470002484,3.5501686821403893
