,grav_x,grav_y,grav_z,linear_x,linear_y,linear_z,gyro_x,gyro_y,gyro_z
17,-0.8217661381,6.633831024,7.175464153,-1.89620769,3.462015629,5.571606636,-0.2688570619,0.2740494311,0.2018146068
18,-0.8286055326,6.607643604,7.198801517,-1.963245392,3.095702887,5.63146162,-0.2254856378,0.305203557,0.1926516294
19,-0.8383347392,6.584438324,7.218912125,-2.08295536,2.894589901,5.868487835,-0.1918880492,0.3015383482,0.1926516294
20,-0.8478069305,6.563705921,7.236667156,-2.41335535,2.779668093,6.119878769,-0.1668425649,0.2661081851,0.1981494129
21,-0.8543689847,6.544926167,7.252882957,-2.78924489,2.681505919,6.265924931,-0.1491274834,0.2135737687,0.2030363381
22,-0.8568778038,6.527573109,7.268207073,-2.880224705,2.547430515,6.265924931,-0.1326341182,0.1665371358,0.2121993154
23,-0.855614841,6.511618614,7.282652378,-2.626439333,2.343923569,6.270713329,-0.1112538353,0.1488220394,0.2213622928
24,-0.852858603,6.49765873,7.295433521,-2.202665567,2.164358377,6.337751389,-0.09537133574,0.155541569,0.2360230535
25,-0.850033462,6.485737324,7.30636692,-1.130063176,2.655169725,6.574777126,-0.100258261,0.1787544489,0.2506838143
26,-0.8482787609,6.474839687,7.316226959,-0.8499416113,2.075772762,7.065588474,-0.171118632,0.2080759704,0.2806162238
27,-0.846904695,6.460187435,7.32932663,-0.7565677166,1.537077546,7.530063629,-0.2413681298,0.2264019251,0.3013856411
28,-0.8455209136,6.441665649,7.345772743,-0.7230489254,1.177947283,7.89398241,-0.3152828217,0.296651423,0.3215442002
29,-0.8478639126,6.418829441,7.365465641,-0.5961562395,0.6009446383,7.922712803,-0.4069126248,0.3650683463,0.3386484087
30,-0.8540412188,6.38998127,7.389794827,-0.9313444495,0.5793967843,8.470984459,-0.4948772192,0.446924299,0.3557526469
31,-0.865196228,6.355109215,7.418510437,-1.18752408,0.6009446383,9.007286072,-0.5687919259,0.5623778105,0.3630830348
32,-0.8845428824,6.315038204,7.45038414,-1.307234168,0.5650315881,9.474155426,-0.6317110062,0.6711118221,0.3655264974
33,-0.9120381474,6.2704072,7.484684467,4.46279192,3.260902643,25.67392349,-0.6726390123,0.7493025661,0.3710242808
34,-0.9453880191,6.222861767,7.520143032,1.848323703,3.126827478,27.27324867,-0.6934084296,0.7969500422,0.3771329224
35,-0.9822363257,6.173974514,7.555630684,6.488585949,3.450044632,22.26906776,-0.7062366009,0.8085564971,0.3814089894
36,-1.020007253,6.124307156,7.590964794,1.750161409,3.761290789,12.25142956,-0.7233408093,0.8256607652,0.4009566605
37,-1.058390141,6.073441505,7.626497269,-0.4453215301,4.170699596,12.20115089,-0.7935903072,0.776180625,0.3948480189
38,-1.093871593,6.017004013,7.666122913,-0.4884171486,2.628833532,13.21629238,-0.9004917145,0.7602981329,0.3905719519
39,-1.128965378,5.952120304,7.711553574,-0.8403648138,0.4716577232,9.596260071,-1.038547277,0.843375802,0.4021784067
40,-1.170430541,5.876384735,7.763279438,-2.901772499,0.3639186621,6.984185696,-1.231580734,0.9527207017,0.4290564656
41,-1.2196697,5.785517216,7.823713779,-4.896441936,1.307234168,4.795586109,-1.475315928,1.048626542,0.4632649422
42,-1.275549293,5.675348282,7.895172596,-6.550835133,1.97042799,3.450044632,-1.712331653,1.184849501,0.5041928887
43,-1.341275811,5.546075344,7.975735664,-6.313809395,1.972822189,4.228160381,-1.923691034,1.32412672,0.5530621409
44,-1.41719687,5.399429321,8.062757492,-4.390965939,1.503558636,6.438307762,-2.108172417,1.452408433,0.6330854893
45,-1.501298428,5.237727642,8.153687477,-2.142810583,1.240196466,9.265859604,-2.265775442,1.548314333,0.7534258962
46,-1.589454889,5.063580513,8.246460915,-0.8044517636,1.158793569,10.89391708,-2.409939766,1.570305467,0.8859837055
47,-1.675646901,4.878177643,8.340620995,1.309628367,1.577778935,12.7709713,-2.618244886,1.487838626,1.062523723
48,-1.749724388,4.676693439,8.44022274,1.381454349,2.212242365,12.58661747,-2.761187315,1.357724309,1.1028409
49,-1.814619422,4.461894989,8.542190552,0.8451532125,2.276885748,12.29691887,-2.868088722,1.364443898,1.072297573
50,-1.885234475,4.235310555,8.641666412,0.3878606856,1.843535304,12.09101772,-2.976822615,1.184849501,1.002048135
51,-1.946971416,3.99577117,8.741479874,-3.186682463,1.07739079,10.2570591,-3.068452597,0.9240100384,0.9122508764
52,-1.992922068,3.743975639,8.842018127,-3.56496644,0.6967126727,6.222829342,-3.164358377,0.6167448163,0.852386117
53,-2.01698494,3.479652166,8.943945885,-1.651999116,2.123656988,9.493309021,-3.274314165,0.4402047694,0.8395579457
54,-2.028521299,3.202138424,9.044433594,-2.724601507,3.311181068,9.988908768,-3.331124544,0.4188244939,0.8884271383
55,-2.039425611,2.917364836,9.137839317,-4.616020679,4.479551315,7.633014202,-3.360445976,0.4261548519,0.9941068292
56,-2.050968647,2.629219532,9.222315788,-4.771644115,4.570530891,7.173327446,-3.325015783,0.4927391708,1.075962782
57,-2.069848061,2.343533039,9.294834137,-4.71657753,3.813963413,8.229170799,-1.755703092,1.653383136,0.5451208949
58,-2.211199522,2.191970825,9.299260139,-5.061641693,2.920926094,9.043199539,-0.2279291004,-0.8352818489,0.1071304902
59,-2.131087065,2.173069239,9.322371483,-5.48062706,2.657563925,8.394370079,0.8013788462,0.4670828283,-0.5354997516
60,-2.186386824,2.236116886,9.294615746,-5.954679012,2.449268341,7.498939037,0.9803623557,2.217822552,-0.792674005
61,-2.409714222,2.308654308,9.221375465,-6.349722385,2.286462545,6.986579895,0.9204975367,1.614287734,-0.7089854479
62,-2.57469964,2.375592232,9.159576416,-6.48619175,2.00873518,7.003339291,0.9412670135,0.9331730008,-0.595975399
63,-2.674319983,2.44594574,9.112394333,-6.287472725,1.479616642,6.897994518,0.7830528617,0.6222426295,-0.5855907202
64,-2.745385647,2.501288176,9.076165199,-5.801449776,1.084573388,6.773495674,0.4428009391,0.4004985392,-0.4988478422
65,-2.794246912,2.527612925,9.053935051,-5.279513836,0.5746083856,6.768707275,-0.05016730726,0.2471713424,-0.2648864388
66,-2.817837477,2.512512445,9.050826073,-5.071218491,0.02154781483,6.510133743,-0.5895613432,0.1372155994,0.05887213722
67,-2.826985836,2.457537651,9.063057899,-4.771644115,-0.3639186621,6.378452778,-1.019610405,-0.05765040591,0.316657275
68,-2.814800978,2.37238121,9.089504242,-4.548983097,-0.9361328483,6.050446987,-1.210811257,-0.2073123902,0.3441462219
69,-2.788254499,2.26991868,9.123786926,-4.137180328,-1.920149803,6.196493149,-1.06420362,-0.2903900743,0.1578323096
70,-2.756179571,2.17386508,9.156864166,-3.476380825,-2.240972757,4.71657753,-0.780762136,-0.611094296,-0.1451568604
71,-2.695738792,2.09459424,9.193261147,-3.919308186,-2.458845139,3.126827478,-0.398971349,-1.030758739,-0.5245041847
72,-2.607043982,2.042707205,9.230441093,-4.134786129,-3.315969467,2.590526342,-0.02878702432,-1.281213522,-0.9185122252
73,-2.506225586,2.016377211,9.264094353,-4.082113743,-4.05577755,2.7533319,0.3114649057,-1.343521714,-1.327791929
74,-2.408323765,2.012637854,9.290836334,-4.472368717,-4.173093796,2.954444885,0.5802456141,-1.130329728,-1.634446263
75,-2.336244345,2.027824879,9.305925369,-5.514145851,-4.110844135,3.349488258,0.5979607105,-0.8261188865,-1.549536109
76,-2.286253691,2.04453826,9.314681053,-6.474220753,-4.074931145,3.998316765,0.5179373622,0.2667190433,-1.43347168
77,-2.335250139,2.05672884,9.29983139,-5.787084579,-6.016928196,4.469974518,0.5533675551,0.7193701863,-1.41025877
78,-2.42717886,2.073264122,9.2725811,-6.48379755,-4.762067318,4.994604111,0.4379140139,0.7022659779,-1.13231504
79,-2.51310277,2.087079525,9.246555328,-6.411971569,-4.134786129,4.711789131,-0.2022727579,0.9350056052,-0.2636647224
80,-2.604730129,2.066777229,9.225734711,-6.919542313,-4.874594688,3.909731388,-0.6982953548,0.7523568869,0.202425465
81,-2.672105551,2.014802694,9.217960358,-7.249941826,-4.86741209,2.901772499,-1.074588299,0.2887101769,0.4705953002
82,-2.693382978,1.934856653,9.228888512,-6.835745335,-4.809951305,2.037465572,-1.274952173,-0.05215261877,0.5994879007
83,-2.68277216,1.839019775,9.25154686,-6.728005886,-5.468656063,1.924938202,-1.304884553,0.1158353239,0.7015023828
84,-2.687945604,1.742493391,9.268712997,-7.245153427,-6.158185959,1.642422318,-1.185154915,0.5489387512,0.8261188865
85,-2.733278751,1.660326958,9.270537376,-8.061576843,-6.225223541,1.920149803,-0.9212611318,1.112767458,0.9770026207
86,-2.829919815,1.607116818,9.250896454,-8.566753387,-6.433519363,2.348711967,-0.5785657167,1.638111472,1.137049317
87,-2.972917318,1.590814829,9.208769798,-9.656114578,-6.555623531,3.172317266,-0.2511419654,2.08587575,1.269607067
88,-3.152765989,1.609388232,9.145506859,-10.66407394,-6.581959724,3.933673382,0.03413209692,2.477440357,1.349019527
89,-3.363277674,1.657804608,9.061479568,-11.26741219,-6.553229332,4.637568474,0.3933208585,2.947195768,1.39788878
90,-3.609665871,1.742046237,8.950192451,-11.58823586,-6.716034889,5.020940304,0.5832999349,3.154889822,1.40460825
91,-3.866988182,1.845917583,8.820960045,-11.73188782,-6.871658325,5.025728703,0.7433466315,3.282560825,1.358793378
92,-4.128264904,1.965268135,8.675568581,-11.91863537,-7.036858082,4.855441093,0.8435285687,3.190931082,1.220126987
93,-4.377933025,2.089685917,8.522750854,-12.04792213,-7.247547626,4.529829502,0.8685740232,2.938032866,0.9330202937
94,-4.606076241,2.204962254,8.372130394,-12.58422375,-7.597101212,4.237737179,0.8227591515,3.091359854,0.5390121937
95,-4.850201607,2.298659801,8.207436562,-13.81484318,-7.644985199,4.30956316,0.7494552732,3.424892426,0.2439643145
96,-5.122376919,2.371627808,8.019160271,-14.60971832,-6.902782917,4.620809078,0.6388887167,3.627088785,0.02832887508
97,-5.408830643,2.423692465,7.812849522,-15.53178501,-6.069600582,4.865017891,0.5368741751,3.807904959,-0.1989129931
98,-5.706905365,2.453967333,7.588119507,-16.78634644,-5.116708279,4.853046894,0.4745659232,4.066300869,-0.4231005311
99,-6.020792961,2.464585543,7.337995529,-16.87014389,-4.448426723,4.350264549,0.4745659232,4.405941963,-0.5629886985
100,-6.351708412,2.463909388,7.053738594,-16.49185944,-4.252102375,3.591302633,0.529543817,4.610581875,-0.8042804599
101,-6.689451694,2.447969198,6.740102768,-16.42961121,-4.230554581,2.705447912,0.4592943192,4.523228168,-1.440802097
102,-7.021821976,2.379413843,6.418924809,-16.19737244,-4.311957359,1.733402014,0.6046802402,4.422435284,-1.542205691
103,-7.334507942,2.306517124,6.087299824,-16.39609146,-4.173093796,0.9169792533,0.6956991553,4.328972816,-1.50311029
104,-7.624801636,2.235258341,5.74771452,-16.57565689,-3.675099611,0.9289502501,0.6938665509,4.329583645,-1.531210065
105,-7.89967823,2.155058861,5.39639616,-16.91323853,-3.16034627,1.381454349,0.563752234,4.279492855,-1.544649124
106,-8.15555954,2.060489893,5.040970802,-18.16540718,-2.588132143,1.996764183,0.3059671223,4.207410812,-1.667433023
107,-8.393535614,1.937388778,4.686711311,-19.29546928,-2.092532396,2.26970315,0.01763873361,4.170758724,-1.919720411
108,-8.61723423,1.774899244,4.331646919,-19.45827484,-1.510741234,2.133233786,-0.2609158158,4.157930851,-2.200107574
109,-8.826720238,1.572169542,3.973353386,-19.45109367,-1.30005157,1.987187386,-0.4997641146,4.130441666,-2.430403709
110,-9.019140244,1.332766056,3.612339258,-18.91239738,-1.742978811,1.953668594,-0.642706573,4.21474123,-2.635654449
111,-9.195929527,1.061309695,3.237068892,-18.05048561,-2.449268341,1.572990537,-0.6329327226,4.442594051,-2.779207706
112,-9.356686592,0.7768474221,2.831802845,-17.09280396,-2.631227732,0.517147541,-0.4765512347,4.57270813,-2.800588131
113,-9.494286537,0.5000786781,2.403894901,-15.68740845,-2.626439333,0.2274491638,-0.2126574665,4.672890186,-2.82074666
114,-9.606427193,0.2260410488,1.95841372,-14.66478443,-2.746149302,-0.4046200812,0.09094256163,4.710763931,-2.875113726
115,-9.690526009,-0.04978372902,1.503805876,-13.77653599,-2.794033289,-2.303221941,0.383547008,4.691215992,-2.982625961
116,-9.744651794,-0.3347346485,1.048663855,-12.44775391,-2.547430515,-4.019864559,0.6388887167,4.598364353,-3.150002956
117,-9.767327309,-0.6367696524,0.6031529307,-11.33923817,-2.159569979,-8.353669167,0.8423067927,4.437706947,-3.369914532
118,-9.757694244,-0.9624895453,0.176646024,-10.64731407,-1.477222443,-13.38388634,1.021290302,4.245895386,-3.592269421
119,-9.715788841,-1.312511206,-0.225147903,-9.584288597,-1.704671621,-10.63773727,1.215545535,4.019264221,-3.717496872
120,-9.643720627,-1.677358985,-0.5960381627,-9.239523888,-3.49553442,-6.349722385,1.45561552,3.781637669,-3.727270603
121,-9.545444489,-2.046100378,-0.9317728877,-10.52521038,-3.289633036,-3.983951569,1.855732203,3.34731245,-3.529350281
122,-9.431152344,-2.400821447,-1.208115578,-11.84202099,-2.916137695,-1.534683347,2.036548376,2.847624779,-3.365027666
123,-9.307146072,-2.742876291,-1.422528148,-13.22108078,-3.600879431,0.08379705995,2.075032949,2.113364697,-3.328375578
124,-9.17871666,-3.08144927,-1.557427645,-13.08940029,-4.671087742,1.058237195,1.943696856,1.167745233,-3.41023159
125,-9.049375534,-3.422968388,-1.600661755,-12.16523838,-5.317821026,1.244984865,1.655979276,0.1457677186,-3.538513184
126,-8.919872284,-3.767005682,-1.554220915,-11.48767948,-5.406406879,1.704671621,1.243034363,-0.7815257311,-3.634419203
127,-8.788460732,-4.107386112,-1.436086178,-11.29614258,-5.135861874,1.8602947,0.7916049957,-1.464473009,-3.620369196
128,-8.65369606,-4.433859348,-1.274567485,-9.866804123,-5.976226807,-0.02633621916,0.4342488348,-1.879861474,-3.531183004
129,-8.513933182,-4.742124557,-1.093293905,-10.51323891,-6.07678318,-0.3974374831,0.238161087,-2.101605415,-3.378466606
130,-8.369843483,-5.029701233,-0.904220283,-11.1955862,-5.478232861,0.9026140571,0.1844049394,-2.250045776,-3.098690271
131,-8.228126526,-5.288340092,-0.7079764605,-12.4764843,-4.089296341,4.223371983,0.2100612819,-2.372829676,-2.685134649
132,-8.097536087,-5.508807182,-0.5029571056,-13.00081444,-4.42209053,4.163516521,0.2632065713,-2.452852964,-1.928272486
133,-7.999536037,-5.665056705,-0.2908405662,-10.910676,-4.850652695,3.849876404,0.324293077,-2.334955931,-1.399263144
134,-7.923892975,-5.777069092,-0.0863724649,-9.747094154,-5.74877739,2.389413357,0.4299727678,-2.193846226,-0.9362273216
135,-7.869176388,-5.850951195,0.1118564457,-7.094318867,-6.613084316,1.63763392,0.5332090259,-2.168189764,-0.5715407729
136,-7.830994129,-5.894684792,0.3133797348,-4.913201332,-5.729623795,0.4764461517,0.6113997698,-2.217059135,-0.3253620863
137,-7.802514553,-5.917574406,0.522775948,-6.553229332,-4.259284973,1.369483352,0.7219663858,-2.14619875,-0.159206748
138,-7.77960062,-5.925459385,0.732739687,-5.193322659,-2.030282974,1.347935557,0.8252025843,-2.02341485,-0.01931861416
139,-7.761536598,-5.920044899,0.9388567209,-7.369652271,-0.2681505978,1.209071875,0.7873289585,-2.034410238,0.1040761694
140,-7.74651289,-5.90379858,1.143150091,-1.829170108,-1.793257117,-0.6224924326,0.6278930902,-2.102216482,0.1779908538
141,-7.730878353,-5.882220268,1.342823863,-4.273650169,-1.836352706,-0.5746083856,0.06895141304,-2.264095783,0.2085341215
142,-7.710701466,-5.865132332,1.521681786,-3.246537447,-0.9840168953,0.0359130241,-1.58099556,-2.733240128,0.2488512248
143,-7.682106495,-5.87096262,1.639268875,-1.877054095,-1.697489023,-1.982398987,-2.177200079,-2.179796219,0.2409099787
144,-7.660106182,-5.888607025,1.678463936,-1.122880578,-2.133233786,-2.810792685,-2.260277748,-1.436984181,0.3600287139
145,-7.657366753,-5.898712158,1.655300021,-1.37427175,-2.224213362,-3.387795448,-1.982334137,-0.8255079985,0.6825655699
146,-7.684114933,-5.878640175,1.601896882,-5.834969044,-1.113303781,-1.951274395,-1.417283773,-0.2201405615,1.182253361
147,-7.749751091,-5.809645653,1.536052227,-8.289025307,0.7541735172,-2.851494312,-0.7777078152,0.4805218875,1.811444521
148,-7.861000061,-5.679886341,1.453857899,-8.104672432,0.9768342972,-4.402936935,-0.1760055423,1.238605618,2.378938437
149,-8.011242867,-5.493555546,1.345731378,-7.774271965,0.4261679053,-4.611232281,0.3346777856,1.960648417,2.780887604
150,-8.185829163,-5.264081955,1.204945683,-6.462249756,-1.752555609,-5.238812447,0.7702246904,2.468888283,3.013016462
151,-8.36824894,-5.006047249,1.040161371,-7.951443195,-2.466027737,-1.273715258,1.079322577,2.766379595,3.093039751
152,-8.545162201,-4.734240532,0.8587655425,-11.01362705,-3.210624456,0.4788403511,1.059774876,2.773710012,3.006296873
153,-8.704636574,-4.466856956,0.6682873964,-11.08545303,-3.703830004,2.686294317,0.7891615629,2.227596521,3.075324774
154,-8.850870132,-4.192279816,0.506931901,-7.338527679,-3.074155092,3.136404276,0.8545241356,2.261193991,3.190167427
155,-8.989590645,-3.904089689,0.33980304,-9.095871925,-4.886565685,2.384624958,1.136132956,2.286850452,3.365485668
156,-9.121687889,-3.596408129,0.1753349453,-14.9068985,-5.107131481,-2.540247917,1.356044531,1.802434206,3.528586626
157,-9.244933128,-3.270798445,0.05636544526,-15.77359962,-3.177105665,-1.37427175,1.544801831,1.653993964,3.383200884
158,-9.350316048,-2.956181765,-0.04930383712,-15.21575069,-2.557007313,1.055842996,1.582675457,1.732184768,3.063718319
159,-9.434645653,-2.670146704,-0.1675023437,-12.96250725,-3.241749048,-0.6224924326,1.53197372,1.714469671,2.718579531
160,-9.499835014,-2.416284084,-0.2908265293,-11.53795719,-4.007893562,-2.097320795,1.547245264,1.721189141,2.314186573
161,-9.547075272,-2.201867342,-0.4187397957,-10.89391708,-5.07361269,-1.163581967,1.839238882,1.811597228,2.204230785
162,-9.583153725,-2.008315325,-0.5474714041,-10.01763916,-5.906795025,-0.7350199223,2.297998667,1.816484213,2.210339546
163,-9.613501549,-1.81600666,-0.6729512811,-8.451830864,-5.605125427,-1.441309452,2.754315138,1.950874567,2.39115572
164,-9.639907837,-1.606279612,-0.8135948777,-8.241141319,-6.093542576,-1.455674648,3.110449553,2.01623702,2.001423597
165,-9.652524948,-1.440815806,-0.9607283473,-8.41591835,-6.167762756,-1.034295082,3.236898661,1.837864399,1.802892447
166,-9.658341408,-1.299995422,-1.093804717,-9.122207642,-5.253177643,-0.9959878922,3.275382996,1.622839928,1.57015276
167,-9.659169197,-1.186086655,-1.209841132,-10.91307068,-3.97676897,-0.7230489254,3.071354151,1.368109107,1.289765596
168,-9.656698227,-1.10017693,-1.306871772,-11.33444977,-2.324769735,0.9696516991,2.713387012,1.098106623,0.9427941442
169,-9.652033806,-1.045649529,-1.383777857,-11.81807899,-1.59932673,2.470816135,2.330985308,0.8684213161,0.6532440186
170,-9.646489143,-1.015571713,-1.443552852,-13.16122627,-0.6440402865,2.853888512,2.115350008,0.7505242825,0.7344890833
171,-9.642772675,-0.9758236408,-1.494880319,-11.69358063,1.515529633,4.340687752,1.89604938,0.6619488597,0.9434050322
172,-9.641644478,-0.9136399031,-1.540802121,-10.96095467,1.407790542,3.936067581,1.613218784,0.6271295547,1.012432814
173,-9.640714645,-0.841273129,-1.58709383,-9.56274128,1.78368032,2.82276392,1.335885882,0.5593234897,0.9317985773
174,-9.639232635,-0.7729308605,-1.630235076,-8.538022995,0.6871358752,4.09408474,0.9718102217,0.5196172595,0.3985132277
175,-9.633682251,-0.7505807877,-1.672896385,-7.996932983,-3.064578056,7.08234787,1.024344683,0.6662248969,0.1676061451
176,-9.623610497,-0.7518740296,-1.729351878,-9.538799286,-6.182127953,8.593089104,1.186834812,0.7291440368,-0.08101600409
177,-9.61015892,-0.7805547714,-1.790381193,-10.8508215,-7.27388382,5.104737282,1.516702056,0.595975399,-0.1799761802
178,-9.597898483,-0.8253440261,-1.835440278,-8.626607895,-7.369652271,0.691924274,1.743333101,-0.0955240503,-0.3241403699
179,-9.596878052,-0.8882456422,-1.811351538,-6.565200329,-6.241982937,-2.614468336,1.632155538,-0.5408447981,-0.4353178442
180,-9.602457047,-0.9669468403,-1.740007758,-6.198887348,-6.364087582,-5.375282288,1.019457698,-0.4895321429,-0.5275585055
181,-9.60555172,-1.036963224,-1.681686401,-3.687070608,-10.27860737,-5.040093899,0.5423719883,-0.6410267353,-0.5770385861
182,-9.609942436,-1.101337194,-1.614299297,-4.886565685,-9.984120369,1.465251446,0.3878230751,-1.02037406,-0.5141194463
183,-9.620098114,-1.156828403,-1.511824369,0.2849099934,-6.897994518,6.488585949,0.218002528,-1.119334221,-0.5043455958
184,-9.630429268,-1.208551049,-1.401490569,-1.556231141,-7.283460617,-2.549824715,-7.635815564e-05,-0.9177486897,-0.502513051
185,-9.636689186,-1.256971359,-1.313082814,-5.66976881,-7.187692642,-7.395988464,-0.05077817291,-0.5591707826,-0.6185774207
186,-9.635929108,-1.315933228,-1.259853363,-6.052841187,-5.856516838,-3.519476414,-0.04039346427,-0.4431063831,-0.7657959461
187,-9.631052971,-1.389206052,-1.217729807,-5.976226807,-4.735731125,-0.6344634295,-0.1069777757,-0.4828126132,-0.9624945521
188,-9.623005867,-1.480585217,-1.17275548,-5.128679276,-3.519476414,-1.165976286,-0.1827250719,-0.524962306,-1.107880473
189,-9.612070084,-1.585034251,-1.125084877,-3.921702385,-3.277662039,-2.41574955,-0.2389246672,-0.5891031623,-1.197677612
190,-9.598876953,-1.69747436,-1.072418213,-2.37744236,-4.019864559,-1.752555609,-0.2572506368,-0.5952118039,-1.234329581
191,-9.583446503,-1.813166142,-1.019851565,-2.296039343,-3.335123062,-0.07422025502,-0.2291508317,-0.561003387,-1.173243046
192,-9.567110062,-1.923224926,-0.9704121351,-2.257732153,-3.375824451,0.7972691655,-0.1204168126,-0.70577842,-1.048015714
193,-9.553045273,-2.022303104,-0.9053174257,-2.324769735,-4.151545525,1.470039845,-0.05199990422,-1.081460595,-0.8574257493
194,-9.544600487,-2.103737354,-0.803132534,-4.704606533,-4.980238914,1.539471745,-0.1051451787,-1.356960773,-0.7169266939
195,-9.539307594,-2.171366692,-0.6758984327,-9.208398819,-6.694487095,2.23139596,-0.1760055423,-2.045405865,-0.9716575146
196,-9.529633522,-2.262992859,-0.4847860932,-17.62671089,-9.545981407,1.30005157,-0.3629303277,-1.95072186,-1.37055254
197,-9.505462646,-2.392006636,-0.307577163,-20.09752846,-10.92743587,3.100491285,-0.6402631402,-1.522505283,-2.082821369
198,-9.457409859,-2.587573767,-0.1786941886,-17.28912926,-10.78617764,5.499780655,-0.6469826698,-1.150488377,-2.959413052
199,-9.378614426,-2.864296436,-0.08585106581,-13.39585781,-10.97531986,5.688922405,-0.3281109929,-0.8487209082,-3.622812748
200,-9.269170761,-3.201926708,-0.0166851785,-10.2522707,-11.32726765,5.339369297,0.05306891724,-0.328874588,-3.58921504
201,-9.148317337,-3.532455444,0.01538461633,-7.503727436,-7.357681274,3.708618402,0.230219841,1.442634583,-2.985069275
202,-9.038141251,-3.804000139,-0.107349202,-10.06073475,-8.090307236,3.404554844,0.09827294946,3.625256062,-2.652758598
203,-8.924527168,-4.042423248,-0.4261988699,-9.751882553,-11.2003746,5.078401089,-0.2584723532,5.418145657,-2.774320841
204,-8.773230553,-4.286901474,-0.9071522951,-3.023876667,-13.14686108,3.859453201,-0.5223661661,5.834755898,-2.677193403
205,-8.585633278,-4.51875782,-1.427492499,-1.086967587,-11.98088455,-9.617807388,0.007254024968,3.914806366,-1.818927646
206,-8.437645912,-4.680569649,-1.751650214,-2.327163935,-7.709628582,-9.727940559,1.922316551,-0.2079232633,0.1798234582
207,-8.449155807,-4.699409962,-1.642282724,-3.845088005,-5.842151642,-5.016151905,2.665128708,-0.4944190681,0.1651626974
208,-8.464654922,-4.72698164,-1.474863887,-3.624821424,-5.166986465,-1.053448796,1.77693069,0.4004985392,-0.09934195876
209,-8.45412159,-4.761156082,-1.4244349,-2.557007313,-4.881777287,-0.3040636182,0.4556291103,0.8586474657,-0.1879174262
210,-8.432704926,-4.783630371,-1.475211143,-5.435137272,-6.110301971,-1.082179189,-0.1424079537,0.07307475805,-0.1689805984
211,-8.42353344,-4.795760632,-1.488198042,-5.459079266,-6.198887348,-1.587355733,-0.2083813995,-0.7815257311,-0.1414916664
212,-8.428152084,-4.804638863,-1.432348728,-4.599261284,-5.30106163,-1.549048543,-0.1778381467,-1.152320981,-0.1983021349
213,-8.434610367,-4.818907738,-1.343747497,-3.521870613,-4.778826714,-1.642422318,-0.2798526287,-1.39788878,-0.3577379584
214,-8.435368538,-4.845466614,-1.239366412,-2.49236393,-4.683058739,-1.826775908,-0.3879757822,-1.58664608,-0.6240752339
215,-8.423729897,-4.893482685,-1.124503255,-3.368641853,-5.602731228,-1.422155857,-0.3641520441,-1.557324529,-1.002200842
216,-8.390909195,-4.97385931,-1.011526227,-6.124667168,-7.029675484,0.04548983276,-0.116140753,-0.9018661976,-1.878181577
217,-8.304842949,-5.129505634,-0.9421125054,-6.007351398,-5.913977623,1.15400517,0.1123228446,-0.1303433776,-2.555020332
218,-8.172288895,-5.341060162,-0.9254922271,-6.131849766,-5.241206646,1.726219416,0.3035236597,0.4310417771,-3.121292353
219,-7.997582912,-5.596262455,-0.9437655807,-7.570765018,-5.083189487,1.714248419,0.3609450161,0.82077384,-3.467653036
