5,260679027,3.591302633e-01,6.457461357e+00,6.237194538e+00
5,260689027,5.650315881e-01,6.622661114e+00,6.340145588e+00
5,260699027,4.979939461e-01,6.744765282e+00,6.625055313e+00
5,260709027,3.112462163e-01,6.716034889e+00,6.977003098e+00
5,260719027,1.771709323e-01,6.622661114e+00,7.233182430e+00
5,260729027,8.140286058e-02,6.569988728e+00,7.314585686e+00
5,260739027,9.097966552e-02,6.608295918e+00,7.209240437e+00
5,260749027,1.053448766e-01,6.708852291e+00,7.120655060e+00
5,260759027,1.197100878e-01,6.737582684e+00,7.130231857e+00
5,260769027,9.097966552e-02,6.730400085e+00,7.180510044e+00
5,260779026,7.182604820e-02,6.711246490e+00,7.197269440e+00
5,260789026,-1.436521020e-02,6.802226067e+00,7.240365028e+00
5,260799026,-1.915361360e-02,6.859687328e+00,7.127837658e+00
5,260809026,9.337386489e-02,6.850110531e+00,7.048829079e+00
5,260819026,1.388636976e-01,6.754342079e+00,6.921936512e+00
5,260829026,5.267243832e-02,6.754342079e+00,6.807014942e+00
5,260839027,-1.628057212e-01,6.847716331e+00,6.838139534e+00
5,260849027,-4.118026793e-01,6.950666904e+00,6.943484306e+00
5,260859027,-6.057330370e-01,7.022492886e+00,6.936301708e+00
5,260869027,-6.607996821e-01,7.012916088e+00,6.912359715e+00
5,260879028,-5.339069963e-01,6.929119110e+00,6.933907509e+00
5,260889028,-3.423708379e-01,6.900388718e+00,7.056011677e+00
5,260899028,-1.364694983e-01,6.974608898e+00,7.245153427e+00
5,260909028,-4.548983276e-02,7.067982674e+00,7.568370819e+00
5,260919028,-2.394201607e-02,7.091924667e+00,7.812579632e+00
5,260929028,-3.830722719e-02,6.979397297e+00,7.872434616e+00
5,260939028,-1.029506698e-01,6.838139534e+00,7.812579632e+00
5,260949028,-1.699883193e-01,6.807014942e+00,7.644985199e+00
5,260959028,-1.436520964e-01,6.902782917e+00,7.515698433e+00
5,260969028,-1.029506698e-01,7.041646481e+00,7.580341816e+00
5,260979027,-2.873042040e-02,7.048829079e+00,7.690474987e+00
5,260989027,1.604115069e-01,7.051223278e+00,7.951443195e+00
5,260999027,1.268926859e-01,7.024887085e+00,8.549993515e+00
5,261009027,1.675941236e-02,6.864475727e+00,9.071929932e+00
5,261019027,1.915361360e-02,6.696881294e+00,9.457395554e+00
5,261029027,1.460463107e-01,6.586748123e+00,9.694421768e+00
5,261039027,2.801215947e-01,6.476614952e+00,9.675268173e+00
5,261049027,4.740519226e-01,6.316203594e+00,9.273042679e+00
5,261059027,7.038952708e-01,6.196493149e+00,8.772654533e+00
5,261069027,9.097966552e-01,6.134243965e+00,8.300996780e+00
5,261079028,1.041477680e+00,6.036081791e+00,7.922712803e+00
5,261089028,9.888052940e-01,5.933131218e+00,7.743147373e+00
5,261099028,8.667010069e-01,5.890035629e+00,7.678503990e+00
5,261109028,6.727706790e-01,5.894824028e+00,7.764695168e+00
5,261119028,5.506663918e-01,5.923554420e+00,7.951443195e+00
5,261129028,4.884171486e-01,5.825392246e+00,8.066365242e+00
5,261139028,4.860229492e-01,5.684134007e+00,8.063970566e+00
5,261149028,5.865794420e-01,5.583577633e+00,8.164526939e+00
5,261159028,4.477157295e-01,5.516540051e+00,8.435071945e+00
5,261169028,2.968810201e-01,5.427954674e+00,8.506897926e+00
5,261179027,2.609679997e-01,5.291484833e+00,8.437465668e+00
5,261189027,3.806780577e-01,5.104737282e+00,8.391976357e+00
5,261199027,5.578489900e-01,4.977844715e+00,8.339303970e+00
5,261209027,7.326257229e-01,4.906018734e+00,8.142979622e+00
5,261219027,7.661445141e-01,4.879383087e+00,8.013691902e+00
5,261229027,7.374141216e-01,4.917989731e+00,7.901165009e+00
5,261239027,6.560112834e-01,5.018546104e+00,7.956231594e+00
5,261249027,6.488286853e-01,5.085583687e+00,8.032846451e+00
5,261259027,6.895300746e-01,5.174169064e+00,8.092700958e+00
5,261269027,7.517793179e-01,5.198111057e+00,8.056788445e+00
5,261279028,6.775590777e-01,5.298667431e+00,7.944260597e+00
5,261289028,7.086837292e-01,5.339369297e+00,7.824550629e+00
5,261299028,7.350199223e-01,5.396830082e+00,7.783848763e+00
5,261309028,7.972691655e-01,5.483021259e+00,7.752724171e+00
5,261319028,6.991068721e-01,5.578789234e+00,7.700051785e+00
5,261329028,4.309563041e-01,5.686528206e+00,7.522881031e+00
5,261339028,7.900865376e-02,5.705681801e+00,7.228394032e+00
5,261349028,-1.580173075e-01,5.803843975e+00,6.948272705e+00
5,261359028,-2.035071403e-01,5.937919617e+00,6.862081528e+00
5,261369028,-2.920926213e-01,6.038475990e+00,6.897994518e+00
5,261379027,-3.591302633e-01,5.969044209e+00,7.130231857e+00
5,261389027,-3.591302633e-01,5.751171589e+00,7.501333237e+00
5,261399027,-2.370259613e-01,5.523722649e+00,7.903559208e+00
5,261409027,-1.101332754e-01,5.423166275e+00,8.317755699e+00
5,261419027,-2.394201700e-03,5.437531471e+00,8.607454300e+00
5,261429027,3.112462163e-02,5.456685066e+00,8.705616951e+00
5,261439027,-3.112462163e-02,5.480627060e+00,8.502109528e+00
5,261449027,-5.506663769e-02,5.518934250e+00,8.030451775e+00
5,261459027,5.985504389e-02,5.595548630e+00,7.609072208e+00
5,261469027,1.819593310e-01,5.715258598e+00,7.290643215e+00
5,261479028,2.154781520e-01,5.856516838e+00,7.082347870e+00
5,261489028,1.604115069e-01,5.959467411e+00,6.876446724e+00
5,261499028,4.788403213e-02,6.000168800e+00,6.747159481e+00
5,261509028,-3.591302410e-02,6.033687592e+00,6.658574104e+00
5,261519028,3.112462163e-02,6.031293392e+00,6.596324921e+00
5,261529028,2.561795712e-01,6.028899193e+00,6.711246490e+00
5,261539028,4.046200812e-01,5.992986202e+00,6.850110531e+00
5,261549028,4.908113480e-01,5.930737019e+00,7.077559471e+00
5,261559028,5.793967843e-01,5.844545841e+00,7.130231857e+00
5,261569028,6.224924326e-01,5.882853031e+00,7.084742069e+00
5,261579027,6.871358752e-01,5.985803604e+00,7.113472462e+00
5,261589027,5.650315881e-01,6.141426563e+00,7.360075474e+00
5,261599027,3.854664862e-01,6.230011940e+00,7.491756439e+00
5,261609027,2.657563984e-01,6.316203594e+00,7.604283810e+00
5,261619027,1.699883193e-01,6.395212173e+00,7.532457829e+00
5,261629027,4.548983276e-02,6.459855556e+00,7.537246227e+00
5,261639027,-1.173158810e-01,6.560411930e+00,7.635408401e+00
5,261649027,-2.226607651e-01,6.656179905e+00,7.609072208e+00
5,261659027,-1.843535304e-01,6.605901718e+00,7.580341816e+00
5,261669027,-1.915361360e-02,6.500556946e+00,7.470208645e+00
5,261679028,2.370259613e-01,6.390423775e+00,7.312191486e+00
5,261689028,5.722141862e-01,6.340145588e+00,7.187692642e+00
5,261699028,7.589619160e-01,6.292261124e+00,7.170933247e+00
5,261709028,8.978256583e-01,6.213252544e+00,7.218817234e+00
5,261719028,1.005564690e+00,6.177339554e+00,7.125443459e+00
